Well_ID,S.No,State,District,Taluka,Site,Latitude,Longitude,Year,pH,EC,CO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,TDS,Water_Quality_New
W210730070063001,2003,MP,Morena,Sabalgarh,Mangrol,26.223,77.352,2020,7.3,1908.0,0,367.0,20.0,148.0,800.0,172.0,90.0,66.0,0.5,0.4099999999999999,1240.0,Poor
W262913077585201,2004,MP,Morena,Morena,Morena,26.487,77.981,2020,8.0,1096.0,0,60.0,9.0,40.0,420.0,54.0,69.0,55.0,0.4000000000000001,0.55,712.0,Good
W261200077382101,2005,MP,Morena,Pahadgarh,Pahargarh,26.2,77.639,2020,8.1,2324.0,0,375.0,15.0,224.0,575.0,170.0,36.0,256.0,16.9,0.23,1511.0,Poor
W264014078220701,2006,MP,Morena,Porsa,Porsa,26.671,78.369,2020,8.0,973.0,0,47.0,17.0,27.0,270.0,40.0,41.0,96.0,0.6,0.3,632.0000000000001,Excellent
W224330073453001,2007,MP,Morena,Sabalgarh,Ranipura,26.206,77.335,2020,7.5,1288.0,0,152.0,23.0,51.0,535.0,78.0,83.0,45.0,0.3,0.62,837.0000000000001,Moderate
W261038077181801,2008,MP,Morena,Sabalgarh,Tentra,26.177,77.305,2020,7.8,649.0,0,30.0,19.0,11.0,240.0,46.0,30.0,35.0,1.0,0.46,422.0,Excellent
W261519077261701,2009,MP,Morena,Kailaras,Tonga Gaon,26.255,77.438,2020,7.7,561.0,0,10.0,8.0,7.0,225.0,50.0,24.0,22.000000000000004,0.8000000000000002,0.48000000000000004,365.0,Excellent
W230500079014801,2010,MP,Narsinghpur,Kareli,Betli,23.083,79.03,2020,7.7,1465.0,0,134.0,22.0,14.0,495.00000000000006,122.0,46.0,91.0,24.0,0.14,952.0000000000001,Good
W225051079132601,2011,MP,Narsinghpur,Narsinghpur,Bhainsa,22.848,79.224,2020,8.1,945.0,0,15.0,18.0,21.0,245.0,40.0,35.0,98.0,2.8,0.4099999999999999,614.0000000000001,Excellent
W225437079162701,2012,MP,Narsinghpur,Narsinghpur,Dangidhana,22.91,79.274,2020,8.0,847.0,0,17.0,13.0,8.0,240.0,50.0,28.000000000000004,77.99999999999999,1.6000000000000003,0.35,551.0000000000001,Excellent
W225500078405501,2013,MP,Narsinghpur,Saikheda(Gadarwra),Deoribadwani,22.917,78.682,2020,7.8,1636.0,0,104.0,14.0,10.0,485.0,82.0,68.0,86.0,106.0,0.21999999999999997,1063.0,Moderate
W230653078553001,2014,MP,Narsinghpur,Chawarpatha,Dobhi,23.115,78.925,2020,7.6,1282.0,0,92.0,11.0,96.0,470.0,82.0,64.0,71.0,5.2,0.09,833.0,Moderate
W231038079015501,2015,MP,Narsinghpur,Chawarpatha,Gundrai(Ii),23.177,79.032,2020,8.0,1279.0,0,54.0,15.0,8.0,435.0,72.0,61.99999999999999,87.0,4.0,1.09,831.0000000000001,Good
W225652079333001,2016,MP,Narsinghpur,Gotegaon,Jhoteshwar,22.948,79.558,2020,7.4,779.0,0,20.0,8.0,8.0,265.0,82.0,15.0,53.0,1.9,0.35,506.0,Good
W225929079201501,2017,MP,Narsinghpur,Narsinghpur,Karakbel New,22.991,79.338,2020,7.9,632.0,0,15.0,9.0,5.0,200.0,50.0,18.0,49.0,1.8,0.32,411.0,Excellent
W225439079040401,2018,MP,Narsinghpur,Kareli,Kareli Basti,22.911,79.068,2020,7.8,1001.0,0,49.0,13.0,55.0,300.0,50.0,43.0,87.0,2.5,0.24000000000000002,651.0000000000001,Good
W225645078485901,2019,MP,Narsinghpur,Chawarpatha,Koudiya,22.946,78.816,2020,7.7,1125.0,0,49.0,32.0,10.0,405.00000000000006,52.0,67.0,67.0,2.1,0.34,731.0,Good
W225911079235801,2020,MP,Narsinghpur,Gotegaon,Manegaon2,22.986,79.399,2020,8.0,1337.0,0,74.0,18.0,13.0,565.0,76.0,91.0,42.0,1.6999999999999997,0.18,869.0000000000001,Moderate
W225732079103301,2021,MP,Narsinghpur,Narsinghpur,Nandwara,22.959,79.176,2020,7.7,1115.0,0,35.0,13.0,19.0,410.0,56.0,66.0,62.0,2.2,0.53,725.0,Good
W230605079094501,2022,MP,Narsinghpur,Narsinghpur,Ramkhiria,23.101,79.163,2020,7.8,700.0,0,15.0,12.0,15.0,235.0,64.0,18.0,49.0,2.0,0.38,455.0,Excellent
W224950078400001,2023,MP,Narsinghpur,Saikheda(Gadarwra),Salichauka,22.831,78.667,2020,7.8,968.0,0,67.0,17.0,13.0,330.0,92.0,24.0,62.0,10.5,0.1,629.0,Good
W225018079140401,2024,MP,Narsinghpur,Narsinghpur,Sundernagar,22.838,79.234,2020,7.7,1053.0,0,59.0,19.0,24.0,385.0,52.0,61.99999999999999,59.0,2.3,1.26,684.0000000000001,Good
W231030078521601,2025,MP,Narsinghpur,Chawarpatha,Tendukhera,23.175,78.871,2020,7.7,776.0,0,74.0,14.0,38.0,300.0,72.0,29.0,37.0,2.2,0.28,504.00000000000006,Excellent
W242527075191201,2026,MP,Neemuch,Manasa,Barlai,24.424,75.32,2020,8.1,1150.0,0,35.0,18.0,13.0,165.0,16.0,30.0,168.0,34.0,1.68,748.0000000000001,Excellent
W243315075272401,2027,MP,Neemuch,Manasa,Besla,24.554,75.457,2020,7.9,770.0,0,89.0,20.0,52.0,280.0,68.0,27.0,45.0,2.0,0.59,500.99999999999994,Good
W243340075221001,2028,MP,Neemuch,Manasa,Bhadanadw,24.561,75.369,2020,8.4,875.0,18,96.0,75.0,130.0,315.00000000000006,78.0,29.0,37.0,32.0,0.4099999999999999,569.0000000000001,Good
W242220075212601,2029,MP,Neemuch,Manasa,Chachor,24.372,75.357,2020,7.6,1355.0,0,287.0,100.0,43.0,495.00000000000006,92.0,64.0,76.0,12.0,0.92,881.0000000000001,Moderate
W244026075022801,2030,MP,Neemuch,Jawad,Dadoli,24.674,75.041,2020,7.6,1000.0,0,136.0,54.0,7.0,375.0,84.0,40.0,54.0,2.5,0.74,650.0,Good
W242744074555601,2031,MP,Neemuch,Neemuch,Girdola,24.462,74.932,2020,7.6,1985.0,0,309.0,60.0,175.0,870.0,114.00000000000001,142.0,52.0,3.0,1.02,1290.0,Poor
W242848075132401,2032,MP,Neemuch,Manasa,Gota Pipliya,24.48,75.223,2020,7.5,1130.0,0,106.0,22.0,129.0,355.0,46.0,58.0,94.0,1.1,1.0,735.0000000000001,Good
W242912075275101,2033,MP,Neemuch,Manasa,Jamalpura,24.487,75.464,2020,8.3,1270.0,12,124.0,95.0,87.0,225.0,30.0,36.0,110.0,5.0,0.8700000000000001,826.0,Good
W245053074561701,2034,MP,Neemuch,Jawad,Jat,24.848,74.938,2020,8.4,1300.0,12,181.0,25.0,13.0,560.0,36.0,114.0,30.0,18.0,0.24000000000000002,845.0,Good
W242145074562901,2035,MP,Neemuch,Neemuch,Kacholi,24.363,74.941,2020,7.6,1240.0,0,205.0,55.0,75.0,530.0,172.0,24.0,38.0,1.2,0.43,806.0000000000001,Moderate
W242800075195101,2036,MP,Neemuch,Manasa,Kundaliya,24.467,75.331,2020,7.6,3350.0,0,592.0,350.0,105.0,1380.0,226.0,198.0,125.0,3.3999999999999995,0.39,2178.0,Worst
W243649074553501,2037,MP,Neemuch,Jawad,Lalpura,24.614,74.926,2020,7.5,1320.0,0,180.0,25.0,20.0,425.0,24.0,89.0,120.0,1.5,1.56,858.0,Good
W242814075083802,2038,MP,Neemuch,Manasa,Manasa,24.471,75.144,2020,7.9,2670.0,0,317.0,36.0,315.0,900.0,174.0,113.00000000000001,195.0,1.2,0.81,1736.0,Poor
W243720075000001,2039,MP,Neemuch,Jawad,Morban1,24.622,75,2020,7.8,1650.0,0,120.0,75.0,94.99999999999999,490.0,26.0,103.0,150.0,6.0,1.12,1073.0,Moderate
W242713074522601,2040,MP,Neemuch,Neemuch,Neemuch,24.454,74.874,2020,8.4,1210.0,18,202.0,30.0,20.0,335.0,34.0,61.0,98.0,43.0,0.75,787.0000000000001,Good
W245426075124001,2041,MP,Neemuch,Jawad,Patan1,24.907,75.211,2020,7.5,1110.0,0,75.0,65.0,26.0,459.99999999999994,30.0,94.0,35.0,7.3,0.38,722.0000000000001,Good
W131800075460002,2042,MP,Neemuch,Manasa,Rampura,24.462,75.441,2020,7.5,974.0,0,90.0,72.0,14.0,320.0,34.0,57.0,75.0,1.3,0.9300000000000002,633.0000000000001,Good
W244838075063201,2043,MP,Neemuch,Jawad,Ratangarh,24.811,75.109,2020,7.5,1360.0,0,200.0,25.0,120.0,380.0,24.0,78.0,135.0,5.0,0.77,884.0,Good
W242708075034701,2044,MP,Neemuch,Neemuch,Savan,24.452,75.063,2020,7.8,1190.0,0,320.0,25.0,28.999999999999996,380.0,104.0,29.0,95.00000000000001,4.0,0.78,774.0000000000001,Good
W243253074561001,2045,MP,Neemuch,Neemuch,Semali Chandrawat,24.548,74.936,2020,8.3,2125.0,18,387.0,18.0,16.0,340.0,24.0,68.0,321.0,12.3,1.47,1381.0,Moderate
W245804075171701,2046,MP,Neemuch,Jawad,Singoli,24.968,75.288,2020,7.4,1850.0,0,352.0,22.0,94.99999999999999,590.0,30.0,125.00000000000001,150.0,4.5,0.57,1203.0,Poor
W245925080160301,2047,MP,Panna,Ajaigarh,Ajaigarh,24.909,80.266,2020,7.6,1070.0,0,137.0,12.0,89.99999999999999,505.0,83.0,72.0,12.0,1.0,1.2,685.0000000000001,Moderate
W204412077002601,2048,MP,Panna,Panna,Akola,24.631,80.14,2020,8.0,318.0,0,42.0,8.0,30.999999999999996,99.0,28.0,7.000000000000001,23.0,5.6,0.74,204.0,Excellent
W242517080020201,2049,MP,Panna,Gunnor,Amanganj,29.416,80.261,2020,7.5,2190.0,0,47.0,750.0,12.0,901.0,251.0,130.0,85.0,4.2,1.0,1402.0,Poor
W253100078450001,2050,MP,Panna,Panna,Badagaon,24.626,80.345,2020,7.8,300.0,0,17.0,80.0,26.0,124.0,16.0,20.0,10.0,1.8,0.64,192.0,Excellent
W214546081285801,2051,MP,Panna,Panna,Bahera,24.663,80.253,2020,8.1,285.0,0,20.0,30.0,35.0,124.0,20.0,18.0,8.0,0.8000000000000002,0.63,182.0,Excellent
W245113080104301,2052,MP,Panna,Ajaigarh,Banahari Kalan,24.855,80.182,2020,7.7,790.0,0,50.0,21.0,39.0,347.0,36.0,63.00000000000001,20.0,1.5,0.9699999999999999,506.0,Good
W245058080054201,2053,MP,Panna,Ajaigarh,Bariyarpur,24.851,80.098,2020,7.6,1034.0,0,117.0,10.0,115.0,391.00000000000006,113.0,26.0,28.0,7.5,1.11,662.0,Good
W243243080102401,2054,MP,Panna,Panna,Barrachh,24.548,80.171,2020,8.0,365.0,0,12.0,15.0,9.0,158.0,51.0,7.000000000000001,10.0,0.5,0.98,234.0,Excellent
W235845080185301,2055,MP,Panna,Shahnagar,Dharampura,24.125,80.26,2020,7.5,780.0,0,67.0,10.0,15.0,277.0,50.0,37.0,50.0,0.7,0.77,499.0,Excellent
W241445080040801,2056,MP,Panna,Pawai,Hathkuri,24.243,80.07,2020,7.6,620.0,18,40.0,8.0,20.0,282.0,53.0,36.0,10.0,1.2,0.91,397.0,Excellent
W240719080154001,2057,MP,Panna,Pawai,Kharmora,24.122,80.261,2020,8.5,682.0,0,85.0,20.0,6.0,198.0,38.0,25.0,55.0,5.3,0.92,436.0,Excellent
W235405079552201,2058,MP,Panna,Shahnagar,Kuankheda,23.901,79.923,2020,8.0,1010.0,0,117.0,10.0,5.0,173.0,26.0,18.0,150.0,1.6999999999999997,0.9600000000000001,646.0000000000001,Excellent
W244346080003801,2059,MP,Panna,Panna,Madla,24.737,80.014,2020,7.3,560.0,0,57.0,38.0,61.0,229.99999999999997,74.0,11.0,20.0,2.0,0.74,358.0,Good
W241126079575801,2060,MP,Panna,Pawai,Mohendra,24.19,79.958,2020,7.8,1040.0,0,217.0,17.0,39.0,540.0,84.0,80.0,35.0,1.4,0.9300000000000002,666.0000000000001,Moderate
W245030080160101,2061,MP,Panna,Ajaigarh,Pandepurwa,24.843,80.267,2020,8.1,650.0,0,17.0,10.0,17.0,275.0,26.0,51.0,20.0,4.0,1.34,416.0,Good
W244220080105001,2062,MP,Panna,Panna,Panna1,24.705,80.187,2020,7.7,1010.0,0,162.0,25.0,25.0,380.0,86.0,40.0,45.0,5.1,0.9300000000000002,646.0000000000001,Good
W241553080095501,2063,MP,Panna,Pawai,Powai,24.266,80.162,2020,8.1,1415.0,0,147.0,84.99999999999999,80.0,670.0,89.99999999999999,123.99999999999999,15.0,1.8,1.16,906.0000000000001,Moderate
W235413079570701,2064,MP,Panna,Shahnagar,Raipura,23.903,79.959,2020,9.1,412.0,24,52.0,17.0,18.0,180.0,42.0,18.0,10.0,2.9,0.78,264.0,Good
W240450079575501,2065,MP,Panna,Shahnagar,Saharan,24.079,79.948,2020,8.1,500.0,0,17.0,10.0,18.0,195.0,50.0,17.0,24.0,0.8499999999999999,1.04,320.0,Excellent
W242448080240901,2066,MP,Panna,Gunnor,Salleha,24.413,80.4,2020,8.1,550.0,0,77.0,8.0,34.0,110.0,24.0,12.0,68.0,10.4,0.8,352.0,Excellent
W245512080133101,2067,MP,Panna,Ajaigarh,Sinhai,24.904,80.209,2020,8.1,583.0,0,47.0,23.0,19.0,260.0,40.0,39.0,12.0,2.5,1.0,373.0,Excellent
W235916079570201,2068,MP,Panna,Shahnagar,Takhori,23.989,79.948,2020,10.5,240.0,24,27.0,38.0,9.0,100.0,20.0,12.0,7.0,2.0,0.9300000000000002,154.0,Good
W225030082443001,2069,MP,Panna,Panna,Tara,24.518,80.081,2020,10.5,268.0,36,12.0,12.0,8.0,95.0,24.0,9.0,15.0,0.8000000000000002,1.07,172.0,Good
W230150078050001,2070,MP,Raisen,Bareli,Bari,23.031,78.083,2020,8.0,677.0,0,52.0,5.0,9.0,282.0,63.0,30.0,19.0,0.10000000000000002,0.65,440.0,Excellent
W225500077390401,2071,MP,Raisen,Obaidullaganj,Barkheda,22.917,77.651,2020,7.3,1455.0,0,183.0,12.0,15.0,520.0,164.0,26.0,83.0,2.1,0.6,946.0000000000001,Good
W233624078205501,2072,MP,Raisen,Begamganj,Begumganj,23.607,78.349,2020,7.4,1389.0,0,176.0,6.0,75.0,540.0,149.0,41.0,57.0,0.4000000000000001,0.3,903.0,Moderate
W230620077432201,2073,MP,Raisen,Obaidullaganj,Chiklod,23.106,77.723,2020,7.7,896.0,0,94.0,9.0,20.0,351.0,105.0,22.0,36.0,0.9,0.35,582.0000000000001,Good
W230558077501701,2074,MP,Raisen,Obaidullaganj,Dam Dongri,23.099,77.838,2020,7.7,712.0,0,22.0,5.0,25.0,307.0,90.99999999999999,19.0,13.0,0.20000000000000004,0.3,463.0,Good
W231909078052601,2075,MP,Raisen,Gairatganj,Dehgaon,23.319,78.091,2020,7.5,1546.0,0,233.0,11.0,86.0,653.0,179.99999999999997,49.0,42.0,1.0,0.25,1005.0,Moderate
W231315078284001,2076,MP,Raisen,Silwani,Dhangwan,23.221,78.478,2020,7.9,756.0,0,148.0,42.0,7.0,144.0,32.0,16.0,94.0,1.9,1.0,491.00000000000006,Excellent
W232430078133401,2077,MP,Raisen,Gairatganj,Gairatganj,23.408,78.226,2020,7.7,1498.0,0,297.0,4.0,10.0,386.0,85.0,42.0,155.99999999999997,1.4,0.35,974.0,Good
W232340078083201,2078,MP,Raisen,Gairatganj,Garhi,23.394,78.142,2020,7.3,1095.0,0,92.0,14.0,78.0,396.0,101.0,35.0,57.99999999999999,1.2,0.3,712.0,Good
W230134077404301,2079,MP,Raisen,Obaidullaganj,Goharganj,23.026,77.679,2020,7.4,568.0,0,57.0,12.0,27.0,188.0,32.0,26.0,33.0,1.6000000000000003,0.2,369.0,Excellent
W230435077451201,2080,MP,Raisen,Obaidullaganj,Hathi Palan,23.076,77.753,2020,7.7,742.0,0,47.0,21.0,27.0,203.0,42.0,24.0,66.0,2.1,0.55,482.0,Excellent
W231814077564401,2081,MP,Raisen,Sanchi,Khadera,23.304,77.946,2020,7.6,643.0,0,25.0,4.0,4.0,243.0,51.0,28.000000000000004,24.0,3.6,0.35,418.0,Excellent
W231601077394801,2082,MP,Raisen,Sanchi,Kharwai,23.267,77.663,2020,7.2,589.0,0,37.0,14.0,15.0,252.0,61.0,24.0,9.0,2.0,0.2,383.0,Excellent
W230532078290001,2083,MP,Raisen,Udaipura,Khiria,23.092,78.483,2020,7.4,796.0,0,74.0,12.0,12.0,302.0,57.00000000000001,39.0,34.0,1.9,0.6,517.0000000000001,Excellent
W230719077324701,2084,MP,Raisen,Obaidullaganj,Maindwa,23.122,77.546,2020,7.7,365.0,0,7.0,15.0,19.0,104.0,22.000000000000004,12.0,27.0,1.6000000000000003,0.1,237.0,Excellent
W233424078241401,2085,MP,Raisen,Begamganj,Padahjir,23.573,78.404,2020,7.2,643.0,0,67.0,5.0,7.0,203.0,63.0,11.0,40.0,7.4,0.3,418.0,Excellent
W233155078174501,2086,MP,Raisen,Begamganj,Paloha,23.532,78.296,2020,7.4,1093.0,0,82.0,13.0,138.0,459.99999999999994,129.0,34.0,28.999999999999996,1.6000000000000003,0.3,710.0000000000001,Good
W232010077465801,2087,MP,Raisen,Sanchi,Raisen,23.336,77.783,2020,7.8,1013.0,0,45.0,35.0,25.0,421.0,125.0,26.0,34.0,3.7,0.25,658.0000000000001,Good
W232709077415101,2088,MP,Raisen,Sanchi,Salamatpurchoraha,23.453,77.698,2020,7.8,1056.0,0,139.0,16.0,19.0,252.0,69.0,19.0,112.0,2.3,0.4,686.0,Excellent
W232912077442801,2089,MP,Raisen,Sanchi,Sanchi,23.487,77.741,2020,7.6,888.0,0,57.0,44.0,12.0,337.0,90.99999999999999,26.0,32.0,7.0,0.45,577.0000000000001,Good
W232403078330001,2090,MP,Raisen,Silwani,Siarmau,23.401,78.55,2020,7.7,998.0,0,139.0,10.0,13.0,355.99999999999994,101.0,25.0,57.99999999999999,1.1,0.2,649.0,Good
W231800078262302,2091,MP,Raisen,Silwani,Silwani,23.3,78.44,2020,7.4,945.0,0,67.0,14.0,18.0,381.0,111.0,25.0,36.0,2.0,0.25,614.0000000000001,Good
W233009078331801,2092,MP,Raisen,Begamganj,Sultanganj,23.503,78.555,2020,7.3,1012.0,0,119.0,22.0,77.0,203.0,63.0,11.0,135.0,1.6000000000000003,0.1,658.0000000000001,Good
W200515076320501,2093,MP,Raisen,Obaidullaganj,Sultanpur,23.136,77.932,2020,7.7,623.0,0,40.0,18.0,13.0,262.0,81.0,14.000000000000002,15.0,2.4,0.3,405.0,Good
W230024077382101,2094,MP,Raisen,Obaidullaganj,Tamot,23.007,77.639,2020,7.3,1188.0,0,136.0,16.0,16.0,426.0,117.0,33.0,69.0,1.5,0.25,772.0000000000001,Good
W230429078304601,2095,MP,Raisen,Udaipura,Udaipura,23.075,78.513,2020,7.5,945.0,0,126.0,5.0,43.0,312.0,90.99999999999999,20.0,64.0,1.6000000000000003,0.2,614.0000000000001,Good
W235010076565901,2096,MP,Rajgarh,Biaora,Baiheda,23.836,76.95,2020,8.0,848.0,0,49.0,22.0,19.0,222.99999999999997,26.0,39.0,88.00000000000001,1.9,0.91,551.0000000000001,Excellent
W235258076370701,2097,MP,Rajgarh,Sarangpur,Bamangaon,23.883,76.619,2020,7.8,964.0,0,116.0,32.0,28.999999999999996,252.0,44.00000000000001,35.0,101.0,2.1,0.23,627.0000000000001,Excellent
W225500077390401,2098,MP,Rajgarh,Biaora,Barkheda,23.942,76.955,2020,7.5,656.0,0,64.0,35.0,27.0,193.0,50.0,17.0,59.0,2.5,0.17,426.0,Excellent
W235911076485801,2099,MP,Rajgarh,Rajgarh,Bawari,23.986,76.816,2020,7.5,728.0,0,94.0,23.0,34.0,218.0,42.0,28.000000000000004,62.0,3.1,0.46,473.0,Excellent
W234757076590501,2100,MP,Rajgarh,Narsinghgarh,Bhagaribungalow,23.799,76.985,2020,7.8,1131.0,0,126.0,53.0,41.0,342.0,73.0,39.0,99.0,1.9,0.5,735.0000000000001,Excellent
W235348076271201,2101,MP,Rajgarh,Jirapur,Chhapihera,23.897,76.453,2020,7.2,1101.0,0,114.0,55.0,78.0,287.0,38.0,47.0,117.0,1.9,0.29,716.0000000000001,Good
W234126077003001,2102,MP,Rajgarh,Narsinghgarh,Ganayari,23.691,77.008,2020,7.5,763.0,0,72.0,47.0,69.0,213.0,46.0,24.0,72.0,1.1,0.13,496.0,Good
W101530077553001,2103,MP,Rajgarh,Narsinghgarh,Gandhigram,23.674,77.069,2020,7.6,1264.0,0,141.0,94.0,71.0,285.0,62.0,32.0,152.0,4.4,0.45,822.0,Good
W240233076344501,2104,MP,Rajgarh,Khilchipur,Khilchipur,24.043,76.579,2020,7.6,685.0,0,64.0,73.0,21.0,165.0,40.0,16.0,76.0,3.2000000000000006,0.29,445.0,Excellent
W240748076185003,2105,MP,Rajgarh,Jirapur,Machalpur,24.13,76.314,2020,7.6,1166.0,0,101.0,60.0,99.0,320.0,78.0,30.0,118.0,2.9,0.32,758.0,Good
W234210076525701,2106,MP,Rajgarh,Narsinghgarh,Mandawar,23.703,76.883,2020,7.7,1125.0,0,171.0,54.0,19.0,195.0,44.00000000000001,21.0,166.0,3.2000000000000006,0.43,731.0,Excellent
W232928077033701,2107,MP,Rajgarh,Narsinghgarh,Pilukhedi,23.491,77.06,2020,7.8,1089.0,0,114.0,36.0,37.0,305.0,62.0,36.0,104.0,4.3,0.66,708.0000000000001,Excellent
W235001076313201,2108,MP,Rajgarh,Sarangpur,Sandavta,23.834,76.526,2020,7.5,648.0,0,67.0,31.000000000000004,44.0,175.0,34.0,22.0,65.0,1.9,0.35,421.0,Excellent
W233410076282001,2109,MP,Rajgarh,Sarangpur,Sarangpur,23.569,76.472,2020,7.4,1308.0,0,144.0,47.0,65.0,369.99999999999994,106.0,26.0,119.0,5.1,0.28,850.0000000000001,Good
W233952076374301,2110,MP,Rajgarh,Sarangpur,Udhankheri,23.664,76.629,2020,7.8,889.0,0,97.0,56.0,28.0,205.0,36.0,28.000000000000004,104.0,1.8,0.69,578.0,Excellent
W240058076223901,2111,MP,Rajgarh,Jirapur,Zirapur,24.016,76.378,2020,7.7,1677.0,0,186.0,62.00000000000001,89.0,445.0,76.0,61.99999999999999,175.0,4.2,0.16,1090.0,Moderate
W234528075314701,2112,MP,Ratlam,Alot,Alot,23.758,75.53,2020,7.9,965.0,0,158.0,45.00000000000001,51.0,380.0,104.0,29.0,38.0,1.5,0.2,627.0000000000001,Good
W231834074381601,2113,MP,Ratlam,Bajna,Bajna,23.309,74.638,2020,8.0,1089.0,0,72.0,15.0,54.0,355.0,82.0,36.0,77.99999999999999,1.0,0.2,708.0000000000001,Good
W225500077390401,2114,MP,Ratlam,Piploda,Barkheda,23.625,75.031,2020,7.6,2745.0,0,646.0,84.99999999999999,48.0,794.9999999999999,224.0,57.0,258.0,1.8,0.2,1784.0,Poor
W221252075282201,2115,MP,Ratlam,Ratlam,Dhamnod,23.44,74.978,2020,7.4,989.0,0,158.0,54.0,30.0,300.0,68.0,32.0,79.0,2.8,0.1,643.0,Excellent
W231500075062701,2116,MP,Ratlam,Ratlam,Dharad,23.25,75.108,2020,7.8,881.0,0,109.0,22.0,24.0,160.0,38.0,16.0,128.0,1.1,0.25,573.0,Excellent
W234629075063201,2117,MP,Ratlam,Jaora,Dhodhar,23.775,75.109,2020,7.8,1214.0,0,52.0,42.0,3.0,325.0,86.0,27.0,122.0,1.6999999999999997,0.2,789.0,Good
W234455075282901,2118,MP,Ratlam,Alot,Gul Balod,23.749,75.475,2020,8.0,1546.0,0,213.0,45.00000000000001,37.0,325.0,70.0,36.0,199.0,2.0,0.35,1005.0,Good
W233800075072001,2119,MP,Ratlam,Jaora,Jaora,23.633,75.122,2020,7.4,1867.0,0,304.0,35.0,107.0,710.0,250.0,21.0,96.0,1.1,0.1,1214.0,Poor
W233655075284101,2120,MP,Ratlam,Alot,Kharwa Kalan,23.615,75.478,2020,7.8,1710.0,0,200.0,25.0,52.0,515.0,152.0,33.0,142.0,2.9,0.3,1112.0,Moderate
W234150075265501,2121,MP,Ratlam,Alot,Malakhera,23.697,75.449,2020,7.9,1826.0,0,445.0,32.0,37.0,470.0,112.0,46.0,186.99999999999997,4.5,0.45,1187.0,Moderate
W232950075040201,2122,MP,Ratlam,Ratlam,Mewasa,23.497,75.067,2020,7.6,1102.0,0,99.0,15.0,47.0,360.0,102.0,26.0,80.0,1.9,0.3,716.0000000000001,Good
W234125075173001,2123,MP,Ratlam,Jaora,Mindli,23.69,75.292,2020,8.0,1365.0,0,77.0,44.0,70.0,540.0,162.0,33.0,55.0,2.0,0.1,887.0000000000001,Moderate
W231205075011401,2124,MP,Ratlam,Ratlam,Mundri,23.201,75.021,2020,7.9,1013.0,0,84.0,10.0,39.0,325.0,106.0,15.0,73.0,1.6000000000000003,0.2,658.0000000000001,Good
W232717075035801,2125,MP,Ratlam,Ratlam,Namli,23.455,75.066,2020,7.8,1723.0,0,210.0,22.0,41.0,680.0,204.0,41.0,72.0,3.9,0.15,1120.0,Moderate
W163900073310001,2126,MP,Ratlam,Bajna,Rajapur,23.341,74.73,2020,7.5,912.0,0,32.0,8.0,10.0,350.0,86.0,33.0,27.0,1.6999999999999997,0.05,593.0,Good
W114909093023001,2127,MP,Ratlam,Jaora,Ramnagar,23.537,75.255,2020,7.7,1185.0,0,225.0,15.0,56.0,455.0,162.0,12.0,45.0,2.2,0.15,770.0,Good
W233646074575101,2128,MP,Ratlam,Piploda,Rankoda,23.613,74.964,2020,8.0,1245.0,0,161.0,6.0,44.99999999999999,195.0,42.0,22.0,185.0,3.1,0.35,809.0,Excellent
W231333074502001,2129,MP,Ratlam,Bajna,Raoti,23.227,74.842,2020,8.1,1423.0,0,144.0,44.0,77.0,545.0,150.0,41.0,62.0,4.6,0.05,925.0000000000001,Moderate
W231952075024301,2130,MP,Ratlam,Ratlam,Ratlam,23.331,75.045,2020,7.6,1745.0,0,243.0,24.0,11.0,605.0,184.0,35.0,108.99999999999999,3.9,0.15,1134.0,Moderate
W230822075125801,2131,MP,Ratlam,Ratlam,Rattagarhkhera,23.139,75.216,2020,8.0,989.0,0,134.0,14.0,78.0,300.0,46.0,45.0,86.0,1.2,1.65,643.0,Good
W232725074555801,2132,MP,Ratlam,Sailana,Sailana,23.457,74.933,2020,7.8,1546.0,0,290.0,28.0,48.0,380.0,102.0,30.0,174.0,3.1,0.25,1005.0,Moderate
W232359074531301,2133,MP,Ratlam,Sailana,Saser,23.4,74.887,2020,8.0,998.0,0,87.0,10.0,93.00000000000001,375.0,84.0,40.0,49.0,2.1,0.05,649.0,Good
W232237075033701,2134,MP,Ratlam,Ratlam,Sejawata,23.377,75.06,2020,7.4,2345.0,0,475.0,22.0,86.0,910.0,304.0,36.0,112.0,4.1,0.4,1524.0,Poor
W232107074512201,2135,MP,Ratlam,Sailana,Shivgarh,23.349,74.862,2020,7.5,845.0,0,119.0,29.0,10.0,90.0,18.0,11.0,142.0,1.8,0.6,549.0000000000001,Excellent
W233958075140701,2136,MP,Ratlam,Jaora,Sindurkiya,23.666,75.235,2020,7.6,1365.0,0,116.0,9.0,61.0,505.0,156.0,28.000000000000004,70.0,2.1,0.2,887.0000000000001,Moderate
W233449075044801,2137,MP,Ratlam,Piploda,Sohangarh,23.58,75.08,2020,7.4,1142.0,0,57.0,32.0,73.0,465.0,112.0,45.0,37.0,1.6999999999999997,0.05,742.0000000000001,Good
W234318075230001,2138,MP,Ratlam,Alot,Tal,23.722,75.383,2020,7.9,2594.0,0,527.0,14.0,125.0,935.0,272.0,61.99999999999999,150.0,2.5,0.05,1686.0,Poor
